image_name,x,y
00356_png,6690.173828125,14.880859375
00356_png,3934.92724609375,6076.404296875
00356_png,3403.1181640625,6468.982421875
00356_png,3886.5810546875,6871.814453125
00356_png,3581.85302734375,6775.134765625
00356_png,3965.693115234375,7391.833984375
00356_png,3463.184814453125,6498.279296875
00356_png,3731.286865234375,7257.068359375
00356_png,4037.47998046875,6124.744140625
00356_png,3193.61767578125,7422.595703125
00356_png,3527.646484375,6196.521484375
00356_png,3151.1314697265625,6256.580078125
00356_png,3871.9306640625,6855.701171875
00356_png,3647.77978515625,7214.587890625
00356_png,3575.99267578125,6149.646484375
00356_png,4192.774169921875,6419.177734375
00356_png,3376.74755859375,6211.169921875
00356_png,4084.361328125,6603.748046875
00356_png,3804.538818359375,7460.681640625
00356_png,3617.013916015625,6236.072265625
00356_png,3530.57666015625,6921.619140625
00356_png,3017.81298828125,6195.056640625
00356_png,4164.9384765625,7192.615234375
00356_png,156.970703125,861.560546875
00356_png,113.025390625,870.349609375
00356_png,266.833984375,873.279296875
00356_png,72.009765625,959.705078125
00356_png,234.607421875,843.982421875
00356_png,337.146484375,887.927734375
00356_png,197.986328125,835.193359375
00356_png,178.943359375,823.474609375
00356_png,146.716796875,852.771484375
00356_png,95.447265625,836.658203125
00356_png,142.322265625,892.322265625
00356_png,222.888671875,830.798828125
00356_png,142.322265625,1069.568359375
00356_png,199.451171875,902.576171875
00356_png,382.556640625,868.884765625
00356_png,614.001953125,259.509765625
00356_png,272.693359375,902.576171875
00356_png,171.619140625,824.939453125
00356_png,64.685546875,1158.923828125
00356_png,385.486328125,4141.345703125
00356_png,986.072265625,4188.220703125
00356_png,498.279296875,4365.466796875
00356_png,1003.650390625,4148.669921875
00356_png,405.994140625,4018.298828125
00356_png,214.099609375,3605.212890625
00356_png,653.552734375,4076.892578125
00356_png,936.267578125,4224.841796875
00356_png,394.275390625,3983.142578125
00356_png,565.662109375,3716.541015625
00356_png,233.142578125,3568.591796875
00356_png,769.275390625,3763.416015625
00356_png,515.857421875,3767.810546875
00356_png,1451.892578125,4446.033203125
00356_png,920.154296875,4374.255859375
00356_png,514.392578125,4059.314453125
00356_png,38.32352828979492,7416.736328125
00356_png,158.4567108154297,7286.365234375
00356_png,419.2336120605469,7226.306640625
00356_png,164.31686401367188,7397.693359375
00356_png,110.11043548583984,7312.732421875
00356_png,214.12818908691406,7189.685546875
00356_png,432.4189758300781,7261.462890625
00356_png,214.12818908691406,7229.236328125
00356_png,47.11376190185547,7334.705078125
00356_png,499.8107604980469,7259.998046875
00356_png,261.0094299316406,7208.728515625
00356_png,117.43562316894531,7320.056640625
00356_png,118.90066528320312,7274.646484375
00356_png,42.71864700317383,7472.400390625
00356_png,124.76081848144531,7328.845703125
00357_png,3886.462890625,208.240234375
00357_png,3953.845703125,868.884765625
00357_png,3987.537109375,86.658203125
00357_png,3681.384765625,536.365234375
00357_png,3731.189453125,669.666015625
00357_png,3884.998046875,534.900390625
00357_png,3857.166015625,543.689453125
00357_png,3580.310546875,817.615234375
00357_png,4261.462890625,470.447265625
00357_png,3353.259765625,937.732421875
00357_png,3362.048828125,296.130859375
00357_png,4199.939453125,485.095703125
00357_png,3445.544921875,468.982421875
00357_png,3140.857421875,101.306640625
00357_png,3263.904296875,290.271484375
00357_png,4405.017578125,1409.412109375
00357_png,3584.705078125,927.478515625
00357_png,3584.705078125,883.533203125
00357_png,4129.626953125,227.283203125
00357_png,3786.853515625,789.783203125
00357_png,3655.017578125,936.267578125
00357_png,4022.693359375,989.001953125
00357_png,4197.009765625,372.302734375
00357_png,3480.701171875,214.099609375
00357_png,3530.505859375,149.646484375
00357_png,4261.462890625,427.966796875
00357_png,3334.216796875,915.759765625
00357_png,4015.369140625,113.025390625
00357_png,3501.208984375,218.494140625
00357_png,3241.931640625,323.962890625
00357_png,3792.712890625,671.130859375
00357_png,3483.630859375,731.189453125
00357_png,3293.201171875,451.404296875
00357_png,4016.833984375,162.830078125
00357_png,3397.205078125,429.431640625
00357_png,3769.275390625,931.873046875
00357_png,3635.974609375,578.845703125
00357_png,3783.923828125,770.740234375
00357_png,3228.748046875,38.318359375
00357_png,3561.267578125,804.431640625
00357_png,4204.333984375,816.150390625
00357_png,3502.673828125,236.072265625
00357_png,3696.033203125,272.693359375
00357_png,3802.966796875,1037.341796875
00357_png,3587.634765625,177.478515625
00357_png,3964.099609375,882.068359375
00357_png,4381.580078125,690.173828125
00357_png,4186.755859375,603.748046875
00357_png,4155.994140625,430.896484375
00357_png,3064.685546875,596.423828125
00357_png,3489.490234375,466.052734375
00357_png,3842.517578125,388.416015625
00357_png,3778.064453125,681.384765625
00357_png,3958.240234375,129.138671875
00357_png,3696.033203125,439.685546875
00357_png,3552.478515625,104.236328125
00357_png,3492.419921875,517.322265625
00357_png,3994.861328125,29.529296875
00357_png,3430.896484375,404.529296875
00357_png,4428.455078125,1131.091796875
00357_png,4041.736328125,192.126953125
00357_png,4047.595703125,328.357421875
00357_png,3546.619140625,800.037109375
00357_png,3619.861328125,924.548828125
00357_png,3608.142578125,403.064453125
00357_png,4166.248046875,278.552734375
00357_png,3422.107421875,426.501953125
00357_png,3468.982421875,816.150390625
00357_png,3562.732421875,827.869140625
00357_png,4281.970703125,474.841796875
00357_png,7093.005859375,3454.333984375
00357_png,6826.404296875,3022.205078125
00357_png,7016.833984375,3655.017578125
00357_png,7079.822265625,3860.095703125
00357_png,6657.947265625,3196.521484375
00357_png,6748.767578125,3142.322265625
00357_png,6231.677734375,3570.056640625
00357_png,7214.587890625,3111.560546875
00357_png,6366.443359375,3725.330078125
00357_png,6904.041015625,3526.111328125
00357_png,6132.068359375,3647.693359375
00357_png,6511.462890625,3259.509765625
00357_png,7470.935546875,4170.642578125
00357_png,7153.064453125,3164.294921875
00357_png,6347.400390625,3137.927734375
00357_png,6584.705078125,3212.634765625
00357_png,6545.154296875,3447.009765625
00357_png,6696.033203125,4151.599609375
00357_png,7091.541015625,3468.982421875
00357_png,6712.146484375,3161.365234375
00357_png,7110.583984375,3515.857421875
00357_png,6635.974609375,3193.591796875
00357_png,6674.060546875,3193.591796875
00357_png,6379.626953125,3083.728515625
00357_png,6572.986328125,3400.134765625
00357_png,6124.744140625,3597.888671875
00357_png,6411.853515625,3205.310546875
00357_png,6230.212890625,3457.263671875
00357_png,6471.912109375,3253.650390625
00357_png,6130.603515625,3527.576171875
00357_png,6464.587890625,3148.181640625
00357_png,6435.291015625,3055.896484375
00357_png,6861.560546875,3265.369140625
00357_png,6130.603515625,3660.876953125
00357_png,6518.787109375,3384.021484375
00357_png,7182.361328125,3420.642578125
00357_png,6855.701171875,3584.705078125
00357_png,6271.228515625,3366.443359375
00357_png,6488.025390625,3070.544921875
00357_png,6473.376953125,3290.271484375
00357_png,6490.955078125,3284.412109375
00357_png,7046.130859375,3316.638671875
00357_png,6961.169921875,3086.658203125
00357_png,6712.146484375,3783.923828125
00357_png,6921.619140625,3200.916015625
00357_png,6641.833984375,3719.470703125
00357_png,6904.041015625,3360.583984375
00357_png,6102.771484375,3266.833984375
00357_png,6148.181640625,3668.201171875
00357_png,7144.275390625,3785.388671875
00357_png,6354.724609375,3164.294921875
00357_png,6137.927734375,3583.240234375
00357_png,7444.568359375,3952.380859375
00357_png,6987.537109375,3659.412109375
00357_png,7062.244140625,3155.505859375
00357_png,6404.529296875,3091.052734375
00357_png,6258.044921875,3070.544921875
00357_png,6357.654296875,3057.361328125
00357_png,6556.873046875,4364.001953125
00357_png,7182.361328125,3436.755859375
00357_png,7309.802734375,3294.666015625
00357_png,6647.693359375,3114.490234375
00357_png,7277.576171875,3789.783203125
00357_png,6534.900390625,3445.544921875
00357_png,6597.888671875,3259.509765625
00357_png,7189.685546875,3306.384765625
00357_png,7320.056640625,3199.451171875
00357_png,4230.865234375,7350.818359375
00357_png,3756.192626953125,6536.365234375
00357_png,3838.23486328125,6192.126953125
00357_png,3725.4267578125,6905.505859375
00357_png,4285.071533203125,6788.318359375
00357_png,3511.531005859375,6436.755859375
00357_png,3838.23486328125,6174.548828125
00357_png,3581.85302734375,6775.134765625
00357_png,4268.9560546875,7453.357421875
00357_png,3844.094970703125,6627.185546875
00357_png,4210.3544921875,6077.869140625
00357_png,3432.4189453125,6101.306640625
00357_png,3710.7763671875,7355.212890625
00357_png,4225.0048828125,7082.751953125
00357_png,4037.47998046875,6124.744140625
00357_png,3813.3291015625,6171.619140625
00357_png,3326.9361572265625,6297.595703125
00357_png,4223.5400390625,6972.888671875
00357_png,3753.262451171875,6606.677734375
00357_png,3896.83642578125,7340.564453125
00357_png,4229.400146484375,6918.689453125
00357_png,4258.700927734375,6835.193359375
00357_png,3772.30810546875,6920.154296875
00357_png,4252.8408203125,7093.005859375
00357_png,4239.6552734375,6817.615234375
00357_png,3510.0660400390625,7103.259765625
00357_png,3810.39892578125,7444.568359375
00357_png,3540.831787109375,6113.025390625
00357_png,3908.556640625,6779.529296875
00357_png,4236.725341796875,7167.712890625
00357_png,3164.31689453125,6898.181640625
00357_png,4056.525390625,6129.138671875
00357_png,3703.451171875,6104.236328125
00357_png,4273.351318359375,6709.216796875
00357_png,3697.591064453125,6512.927734375
00357_png,3962.76318359375,6723.865234375
00357_png,3146.7364501953125,6272.693359375
00357_png,3688.80078125,6586.169921875
00357_png,4270.421142578125,6070.544921875
00357_png,3590.64306640625,6745.837890625
00357_png,4118.05712890625,7246.814453125
00357_png,3751.79736328125,6036.853515625
00357_png,4189.843994140625,7214.587890625
00357_png,3987.668701171875,7195.544921875
00357_png,4279.21142578125,6978.748046875
00357_png,4292.396728515625,7279.041015625
00357_png,4268.9560546875,7169.177734375
00357_png,3804.538818359375,7460.681640625
00357_png,3693.19580078125,7296.619140625
00357_png,3627.26904296875,6124.744140625
00357_png,4195.7041015625,7015.369140625
00357_png,3575.99267578125,6149.646484375
00357_png,3800.143798828125,6606.677734375
00357_png,4204.494384765625,7283.435546875
00357_png,4260.166015625,6945.056640625
00357_png,4132.70751953125,7437.244140625
00357_png,3907.091552734375,7157.458984375
00357_png,3603.82861328125,6678.455078125
00357_png,3483.6953125,6381.091796875
00357_png,4282.1416015625,7126.697265625
00357_png,3715.17138671875,6558.337890625
00357_png,3124.7608642578125,6299.060546875
00357_png,3888.046142578125,6915.759765625
00357_png,3965.693115234375,7391.833984375
00357_png,4254.3056640625,7284.900390625
00357_png,3597.96826171875,6178.943359375
00357_png,4164.9384765625,7192.615234375
00357_png,6496.814453125,773.669921875
00357_png,6703.357421875,745.837890625
00357_png,6490.955078125,638.904296875
00357_png,6842.517578125,340.076171875
00357_png,6076.404296875,436.755859375
00357_png,6965.564453125,111.560546875
00357_png,6671.130859375,14.880859375
00357_png,6668.201171875,367.908203125
00357_png,6359.119140625,148.181640625
00357_png,7063.708984375,665.271484375
00357_png,6906.970703125,236.072265625
00357_png,6997.791015625,155.505859375
00357_png,6199.451171875,748.767578125
00357_png,7076.892578125,417.712890625
00357_png,6981.677734375,184.802734375
00357_png,7239.490234375,72.009765625
00357_png,6036.853515625,364.978515625
00357_png,6149.646484375,288.806640625
00357_png,6168.689453125,41.248046875
00357_png,6266.833984375,353.259765625
00357_png,6288.806640625,720.935546875
00357_png,6022.205078125,1095.935546875
00357_png,6761.951171875,676.990234375
00357_png,6473.376953125,804.431640625
00357_png,6178.943359375,461.658203125
00357_png,6105.701171875,1482.654296875
00357_png,6079.333984375,952.380859375
00357_png,6989.001953125,417.712890625
00357_png,6876.208984375,592.029296875
00357_png,6193.591796875,518.787109375
00357_png,6895.251953125,193.591796875
00357_png,6256.580078125,52.966796875
00357_png,6299.060546875,606.677734375
00357_png,6322.498046875,1002.185546875
00357_png,6909.900390625,171.619140625
00357_png,6360.583984375,731.189453125
00357_png,6835.193359375,619.861328125
00357_png,6492.419921875,312.244140625
00357_png,6060.291015625,959.705078125
00357_png,6574.451171875,926.013671875
00357_png,6551.013671875,400.134765625
00357_png,6089.587890625,1005.115234375
00357_png,6939.197265625,149.646484375
00357_png,6164.294921875,526.111328125
00357_png,6174.548828125,760.486328125
00357_png,7041.736328125,1028.552734375
00357_png,6117.419921875,690.173828125
00357_png,6501.208984375,531.970703125
00357_png,6142.322265625,322.498046875
00357_png,6937.732421875,335.681640625
00357_png,6151.111328125,483.630859375
00357_png,6570.056640625,47.107421875
00357_png,6441.150390625,904.041015625
00357_png,7216.052734375,618.396484375
00357_png,6690.173828125,14.880859375
00357_png,6083.728515625,676.990234375
00357_png,6118.884765625,660.876953125
00357_png,6507.068359375,924.548828125
00357_png,6306.384765625,221.423828125
00357_png,7132.70751953125,6603.748046875
00357_png,7288.001953125,6682.849609375
00357_png,6940.78759765625,6323.962890625
00357_png,7094.61669921875,6350.330078125
00357_png,7097.546875,6507.068359375
00357_png,6923.20703125,6215.564453125
00357_png,7066.78076171875,6674.060546875
00357_png,7251.3759765625,6127.673828125
00357_png,7245.515625,6716.541015625
00357_png,7077.0361328125,6274.158203125
00357_png,6940.78759765625,6189.197265625
00357_png,6964.22802734375,6282.947265625
00357_png,7082.896240234375,6504.138671875
00357_png,7043.34033203125,6323.962890625
00357_png,7181.0537109375,6637.439453125
00357_png,6993.52880859375,6225.818359375
00357_png,7055.060546875,6291.736328125
00357_png,7145.89306640625,6647.693359375
00357_png,6764.98291015625,6299.060546875
00357_png,6970.08837890625,6244.861328125
00357_png,6784.0283203125,6299.060546875
00357_png,7186.9140625,6679.919921875
00357_png,7113.662109375,6696.033203125
00357_png,7014.039306640625,6288.806640625
00357_png,6964.22802734375,6359.119140625
00357_png,7288.001953125,6703.357421875
00357_png,7188.37890625,6615.466796875
00357_png,7154.68310546875,6568.591796875
00357_png,6990.5986328125,6199.451171875
00357_png,7154.68310546875,6666.736328125
00357_png,6955.43798828125,6136.462890625
00357_png,6830.90966796875,6665.271484375
00357_png,6971.55322265625,6195.056640625
00357_png,7059.45556640625,6315.173828125
00357_png,7257.23583984375,6704.822265625
00357_png,6751.79736328125,6776.599609375
00357_png,6956.90283203125,6168.689453125
00357_png,7191.30908203125,6729.724609375
00357_png,7116.59228515625,6511.462890625
00357_png,7172.263671875,6606.677734375
00357_png,7201.564453125,6684.314453125
00357_png,7104.8720703125,6684.314453125
00357_png,6940.78759765625,6212.634765625
00357_png,6838.23486328125,6946.521484375
00357_png,7225.0048828125,6593.494140625
00357_png,6968.623046875,6152.576171875
00357_png,7241.1201171875,6622.791015625
00357_png,7254.3056640625,6682.849609375
00357_png,7219.14453125,6687.244140625
00357_png,7087.29150390625,6296.130859375
00357_png,6633.12939453125,6780.994140625
00357_png,7191.30908203125,6666.736328125
00357_png,7273.3515625,6678.455078125
00357_png,7282.1416015625,6739.978515625
00357_png,6981.80859375,6263.904296875
00357_png,3318.103515625,3156.970703125
00357_png,4116.443359375,3483.630859375
00357_png,3728.259765625,3625.720703125
00357_png,4101.794921875,3227.283203125
00357_png,4303.943359375,3309.314453125
00357_png,4116.443359375,3405.994140625
00357_png,3285.876953125,3285.876953125
00357_png,3827.869140625,3348.865234375
00357_png,4334.705078125,3521.716796875
00357_png,3672.595703125,3234.607421875
00357_png,3813.220703125,3272.693359375
00357_png,4198.474609375,3233.142578125
00357_png,4119.373046875,3470.447265625
00357_png,3269.763671875,3344.470703125
00357_png,3674.060546875,3277.087890625
00357_png,4220.447265625,3316.638671875
00357_png,4296.619140625,3586.169921875
00357_png,4189.685546875,3325.427734375
00357_png,3514.392578125,3827.869140625
00357_png,4446.033203125,3937.732421875
00357_png,3539.294921875,3405.994140625
00357_png,3989.001953125,3553.943359375
00357_png,3379.626953125,3351.794921875
00357_png,3266.833984375,3366.443359375
00357_png,4259.998046875,3690.173828125
00357_png,4223.376953125,3256.580078125
00357_png,3543.689453125,3271.228515625
00357_png,4128.162109375,3370.837890625
00357_png,3401.599609375,3370.837890625
00357_png,3401.599609375,3543.689453125
00357_png,3214.099609375,3329.822265625
00357_png,3747.302734375,3628.650390625
00357_png,3578.845703125,3719.470703125
00357_png,3376.697265625,3168.689453125
00357_png,3908.435546875,3158.435546875
00357_png,3697.498046875,3026.599609375
00357_png,3608.142578125,3663.806640625
00357_png,3713.611328125,3338.611328125
00357_png,3537.830078125,3889.392578125
00357_png,4333.240234375,3165.759765625
00357_png,3533.435546875,3325.427734375
00357_png,3527.576171875,3344.470703125
00357_png,3991.931640625,3542.224609375
00357_png,3511.462890625,3841.052734375
00357_png,3753.162109375,3653.552734375
00357_png,3044.177734375,3070.544921875
00357_png,3709.216796875,3391.345703125
00357_png,3861.560546875,3729.724609375
00357_png,3874.744140625,3780.994140625
00357_png,447.009765625,1053.455078125
00357_png,197.986328125,835.193359375
00357_png,268.298828125,1000.720703125
00357_png,536.365234375,1104.724609375
00357_png,252.185546875,965.564453125
00357_png,416.248046875,1331.775390625
00357_png,222.888671875,830.798828125
00357_png,234.607421875,843.982421875
00357_png,217.029296875,921.619140625
00357_png,335.681640625,1201.404296875
00357_png,266.833984375,873.279296875
00357_png,363.513671875,1293.689453125
00357_png,282.947265625,937.732421875
00357_png,178.943359375,823.474609375
00357_png,337.146484375,887.927734375
00357_png,171.619140625,824.939453125
00357_png,524.646484375,1113.513671875
00357_png,382.556640625,868.884765625
00357_png,199.451171875,902.576171875
00357_png,272.693359375,902.576171875
00357_png,181.873046875,895.251953125
00357_png,200.916015625,854.236328125
00357_png,1192.615234375,1189.685546875
00357_png,1344.958984375,829.333984375
00357_png,813.220703125,4013.904296875
00357_png,811.755859375,4038.806640625
00357_png,810.291015625,4066.638671875
00357_png,1183.826171875,4226.306640625
00357_png,369.373046875,3583.240234375
00357_png,1459.216796875,4242.419921875
00357_png,887.927734375,3898.181640625
00357_png,508.533203125,3999.255859375
00357_png,385.486328125,4141.345703125
00357_png,886.462890625,3849.841796875
00357_png,468.982421875,3972.888671875
00357_png,521.716796875,4059.314453125
00357_png,427.966796875,4141.345703125
00357_png,1008.044921875,4164.783203125
00357_png,297.6354064941406,7293.689453125
00357_png,258.079345703125,7339.099609375
00357_png,117.43562316894531,7320.056640625
00357_png,268.3346252441406,7082.751953125
00357_png,60.299110412597656,7406.482421875
00357_png,214.12818908691406,7240.955078125
00357_png,643.3845825195312,7463.611328125
00357_png,655.1048583984375,7429.919921875
00357_png,581.8529663085938,7484.119140625
00357_png,285.91510009765625,7201.404296875
00358_png,7052.13037109375,6366.443359375
00358_png,6908.556640625,6020.740234375
00358_png,7097.546875,6507.068359375
00358_png,6920.27685546875,6277.087890625
00358_png,7088.75634765625,6542.224609375
00358_png,6764.98291015625,6299.060546875
00358_png,6940.78759765625,6323.962890625
00358_png,7132.70751953125,6603.748046875
00358_png,6964.22802734375,6359.119140625
00358_png,6990.5986328125,6199.451171875
00358_png,6893.90625,6263.904296875
00358_png,6844.094970703125,6017.810546875
00358_png,6911.48681640625,6301.990234375
00358_png,7024.294677734375,6108.630859375
00358_png,6915.8818359375,6192.126953125
00358_png,6926.13720703125,6162.830078125
00358_png,6340.12158203125,6384.021484375
00358_png,7140.03271484375,6315.173828125
00358_png,6964.22802734375,6282.947265625
00358_png,7094.61669921875,6350.330078125
00358_png,7181.0537109375,6637.439453125
00358_png,6956.90283203125,6168.689453125
00358_png,7255.7705078125,6521.716796875
00358_png,6993.52880859375,6225.818359375
00358_png,7077.0361328125,6274.158203125
00358_png,7251.3759765625,6127.673828125
00358_png,7242.58544921875,6045.642578125
00358_png,6955.43798828125,6136.462890625
00358_png,6940.78759765625,6212.634765625
00358_png,7211.8193359375,6280.017578125
00358_png,7282.1416015625,6123.279296875
00358_png,6971.55322265625,6045.642578125
00358_png,7014.039306640625,6288.806640625
00358_png,6927.60205078125,6023.669921875
00358_png,7015.50439453125,6152.576171875
00358_png,7069.7109375,6294.666015625
00358_png,6784.0283203125,6299.060546875
00358_png,6937.857421875,6048.572265625
00358_png,7031.619873046875,6083.728515625
00358_png,7030.15478515625,6359.119140625
00358_png,7030.15478515625,6143.787109375
00358_png,7075.571044921875,6240.466796875
00358_png,6971.55322265625,6195.056640625
00358_png,6926.13720703125,6146.716796875
00358_png,7191.30908203125,6666.736328125
00358_png,6943.717529296875,6029.529296875
00358_png,6895.371337890625,6066.150390625
00358_png,6974.4833984375,6294.666015625
00358_png,6923.20703125,6041.248046875
00358_png,7081.43115234375,6370.837890625
00358_png,7172.263671875,6606.677734375
00358_png,6917.3466796875,6061.755859375
00358_png,6980.343505859375,6319.568359375
00358_png,7280.6767578125,6148.181640625
00358_png,7238.1904296875,6123.279296875
00358_png,7055.060546875,6291.736328125
00358_png,6956.90283203125,6192.126953125
00358_png,7059.45556640625,6315.173828125
00358_png,7071.17578125,6331.287109375
00358_png,6806.00390625,6584.705078125
00358_png,7116.59228515625,6511.462890625
00358_png,7201.564453125,6684.314453125
00358_png,6970.08837890625,6244.861328125
00358_png,6890.97607421875,6016.345703125
00358_png,7087.29150390625,6296.130859375
00358_png,7219.14453125,6687.244140625
00358_png,6832.37451171875,6581.775390625
00358_png,7014.039306640625,6082.263671875
00358_png,6981.80859375,6263.904296875
00358_png,6968.623046875,6152.576171875
00358_png,7154.68310546875,6568.591796875
00358_png,7153.21826171875,6427.966796875
00358_png,6940.78759765625,6189.197265625
00358_png,4285.071533203125,6788.318359375
00358_png,3669.75537109375,6785.388671875
00358_png,3912.95166015625,6880.603515625
00358_png,3756.192626953125,6536.365234375
00358_png,4289.466796875,6732.654296875
00358_png,3745.937255859375,6113.025390625
00358_png,3719.566650390625,6022.205078125
00358_png,4084.361328125,6603.748046875
00358_png,3696.1259765625,6674.060546875
00358_png,3408.9783935546875,6737.048828125
00358_png,3304.9605712890625,6392.810546875
00358_png,3647.77978515625,7214.587890625
00358_png,3530.57666015625,6921.619140625
00358_png,3583.31787109375,6953.845703125
00358_png,3619.94384765625,6483.630859375
00358_png,3548.156982421875,6931.873046875
00358_png,3028.0682373046875,6802.966796875
00358_png,3688.80078125,6586.169921875
00358_png,4056.525390625,6129.138671875
00358_png,3788.42333984375,6296.130859375
00358_png,4270.421142578125,6070.544921875
00358_png,3804.538818359375,7460.681640625
00358_png,3700.52099609375,6660.876953125
00358_png,3467.579833984375,6674.060546875
00358_png,3751.79736328125,6134.998046875
00358_png,3511.531005859375,6436.755859375
00358_png,3743.00732421875,6581.775390625
00358_png,4113.662109375,6391.345703125
00358_png,3463.184814453125,6498.279296875
00358_png,4270.421142578125,6728.259765625
00358_png,3753.262451171875,6606.677734375
00358_png,3710.7763671875,6977.283203125
00358_png,3816.25927734375,6707.751953125
00358_png,3785.493408203125,6476.306640625
00358_png,3697.591064453125,6512.927734375
00358_png,3451.4644775390625,6785.388671875
00358_png,4037.47998046875,6369.373046875
00358_png,3750.33251953125,6064.685546875
00358_png,4050.66552734375,6265.369140625
00358_png,3763.517822265625,6650.623046875
00358_png,3723.961669921875,6347.400390625
00358_png,3534.9716796875,6830.798828125
00358_png,3549.6220703125,6832.263671875
00358_png,3833.839599609375,6447.009765625
00358_png,3483.6953125,6381.091796875
00358_png,4115.126953125,6587.634765625
00358_png,3786.95849609375,6162.830078125
00358_png,3750.33251953125,6458.728515625
00358_png,3710.7763671875,6530.505859375
00358_png,3718.1015625,6304.919921875
00358_png,3732.751953125,6130.603515625
00358_png,3617.013916015625,6886.462890625
00358_png,4164.9384765625,7192.615234375
00358_png,3625.80419921875,6778.064453125
00358_png,3627.26904296875,6124.744140625
00358_png,3649.24462890625,6609.607421875
00358_png,3571.59765625,6026.599609375
00358_png,3803.07373046875,6236.072265625
00358_png,3773.77294921875,6304.919921875
00358_png,3646.314697265625,6703.357421875
00358_png,3927.60205078125,6350.330078125
00358_png,3958.367919921875,6813.220703125
00358_png,3719.566650390625,6668.201171875
00358_png,3844.094970703125,6488.025390625
00358_png,3956.90283203125,6233.142578125
00358_png,3753.262451171875,6159.900390625
00358_png,3721.03173828125,6288.806640625
00358_png,4119.522216796875,6032.458984375
00358_png,3829.444580078125,6653.552734375
00358_png,4273.351318359375,6709.216796875
00358_png,3533.435546875,3325.427734375
00358_png,4116.443359375,3483.630859375
00358_png,4034.412109375,3901.111328125
00358_png,3666.736328125,3493.884765625
00358_png,3672.595703125,3234.607421875
00358_png,3461.658203125,3997.791015625
00358_png,3674.060546875,3277.087890625
00358_png,3792.712890625,3296.130859375
00358_png,3747.302734375,3628.650390625
00358_png,3980.212890625,4018.298828125
00358_png,4056.384765625,3470.447265625
00358_png,3820.544921875,3113.025390625
00358_png,4059.314453125,3364.978515625
00358_png,3559.802734375,3624.255859375
00358_png,3120.349609375,3219.958984375
00358_png,4299.548828125,3329.822265625
00358_png,4119.373046875,3470.447265625
00358_png,4303.943359375,3309.314453125
00358_png,3893.787109375,3981.677734375
00358_png,3514.392578125,3827.869140625
00358_png,4226.306640625,3502.673828125
00358_png,3356.189453125,3243.396484375
00358_png,4441.638671875,3290.271484375
00358_png,3876.208984375,3671.130859375
00358_png,3823.474609375,3912.830078125
00358_png,4258.533203125,3562.732421875
00358_png,3865.955078125,4010.974609375
00358_png,3608.142578125,3663.806640625
00358_png,3709.216796875,3391.345703125
00358_png,3578.845703125,3719.470703125
00358_png,3832.263671875,3936.267578125
00358_png,3543.689453125,3271.228515625
00358_png,3574.451171875,3638.904296875
00358_png,3536.365234375,3441.150390625
00358_png,4091.541015625,3502.673828125
00358_png,3558.337890625,3637.439453125
00358_png,3811.755859375,3969.958984375
00358_png,3644.763671875,3296.130859375
00358_png,3118.884765625,3338.611328125
00358_png,3634.509765625,3811.755859375
00358_png,4259.998046875,4454.822265625
00358_png,3285.876953125,3285.876953125
00358_png,3716.541015625,3230.212890625
00358_png,3165.759765625,3571.521484375
00358_png,3898.181640625,3436.755859375
00358_png,4012.439453125,3384.021484375
00358_png,4142.810546875,3756.091796875
00358_png,3498.279296875,3703.357421875
00358_png,4031.482421875,3514.392578125
00358_png,3400.134765625,3909.900390625
00358_png,3851.306640625,3148.181640625
00358_png,4079.822265625,3531.970703125
00358_png,3696.033203125,3603.748046875
00358_png,4093.005859375,3375.232421875
00358_png,4038.806640625,3501.208984375
00358_png,3685.779296875,3379.626953125
00358_png,4019.763671875,3485.095703125
00358_png,4283.435546875,4419.666015625
00358_png,4041.736328125,3460.193359375
00358_png,4243.884765625,4365.466796875
00358_png,4142.810546875,3895.251953125
00358_png,3742.908203125,3253.650390625
00358_png,4034.412109375,3133.533203125
00358_png,3720.935546875,3468.982421875
00358_png,3857.166015625,543.689453125
00358_png,3265.369140625,553.943359375
00358_png,3353.259765625,937.732421875
00358_png,3211.169921875,798.572265625
00358_png,4328.845703125,860.095703125
00358_png,4016.833984375,162.830078125
00358_png,3886.462890625,208.240234375
00358_png,3681.384765625,536.365234375
00358_png,3884.998046875,534.900390625
00358_png,4025.623046875,1008.044921875
00358_png,3445.544921875,468.982421875
00358_png,3772.205078125,447.009765625
00358_png,3501.208984375,218.494140625
00358_png,3303.455078125,326.892578125
00358_png,4000.720703125,202.380859375
00358_png,3436.755859375,712.146484375
00358_png,3530.505859375,149.646484375
00358_png,3659.412109375,553.943359375
00358_png,3792.712890625,671.130859375
00358_png,3392.810546875,612.537109375
00358_png,3764.880859375,461.658203125
00358_png,3731.189453125,669.666015625
00358_png,4403.552734375,1399.158203125
00358_png,3599.353515625,668.201171875
00358_png,3996.326171875,161.365234375
00358_png,3934.802734375,247.791015625
00358_png,3430.896484375,404.529296875
00358_png,4129.626953125,227.283203125
00358_png,3783.923828125,770.740234375
00358_png,4410.876953125,1053.455078125
00358_png,3344.470703125,720.935546875
00358_png,3228.748046875,38.318359375
00358_png,4030.017578125,704.822265625
00358_png,3561.267578125,804.431640625
00358_png,3635.974609375,578.845703125
00358_png,3964.099609375,882.068359375
00358_png,4208.728515625,206.775390625
00358_png,3562.732421875,827.869140625
00358_png,3381.091796875,706.287109375
00358_png,3488.025390625,253.650390625
